Time,Nome,Usuario,Tempo,Texto
Flamengo,Rogerio Suevo,@rogerio_suevo,22 min,"FODA-SE !!!
VAI JOGAR SOZINHA !
VAI JOGAR O CAMPEONATO DO PERU E APROVEITA E CHUPA !
UM CLUBE DUAS VEZES REBAIXADO QUE VIVE DO DINHEIRO DO INSS E QUER SE COMPARAR AO FLAMENGO EM PÚBLICO E AUDIÊNCIA ?
VTNC !!!"
Botafogo,Medeiros,@canaldomedeiros,22 min,"Tivemos uma consultoria que trouxe os números da SAF Botafogo com um patrimônio líquido negativo, ou seja, com o novo aporte de capital da GDA Luma, se for ela sozinha, ela herda os 90% da Eagle Bidco, que perde suas quotas.
Caso tenha mais sócios aportando com anuência do"
Flamengo,Celliot,@AbryElliot,22 min,"Ei, devo apostar na vitória do Flamengo ou é muito arriscado?"
São Paulo,Nathalia Spade,@l_beautiful1,22 min,Praia Grande São Paulo beach!
Flamengo,ᶜʳᶠ 𓅐,@oilucassdias,22 min,"Eurico de saia. KKKKKKKKK
BAP pode ter seus defeitos, mas quando se trata do clube de regatas do flamengo ele não entra em guerra pra perder!
cadeia alimentar do futebol brasileiro, o maior precisa comer mais que os outros!"
Flamengo,lzcs – artist,@afxterchaos,22 min,"Não é rival nem do Flamengo, quanto mais do Palmeiras kkkkkkkk"
Vasco,F,@lufesaant,22 min,Quero que Vasco Santos e atlético mg entra um por dentro do outro e vtnc
Santos,Walcir Veronese,@WalcirVeronese,22 min,"Que pergunta mais sem noção...
Lógico que foi Silvio Santos"
São Paulo,Loadout Vascaíno,@Blocao27272,22 min,"Bonito é o América do Rio e os mais feios são os escudos Cuecas, tipo do são Paulo e Fortaleza"
São Paulo,Jessica Bueno,@Jessybuenoflor,22 min,Eu moro em são Paulo e amo mas aposto q isso não foi feito por um nascidos em são Paulo capital kkkk
Palmeiras,Maike ˢᵉᵖ ⓟ,@maikesep,22 min,"e vagabundo ta lá: ""será que o Paulinho vai estrear esse ano pelo Palmeiras?"""
Botafogo,Kim,@KimberlyCa1990,22 min,apostar no botafogo é teste pra cardíaco pqp kkkkk fui de ambas marcam lá na 1win e o gol saiu nos acréscimos. quase fui de arrasta pra cima mas o ganho veio
Internacional,Gio VAI VER O BTS,@BrambGi0,22 min,Meu avisa q agr a ikooquito é internacional
São Paulo,Fla vibes,@flavibes1895,22 min,"Vocês não são a maior audiência nem em São Paulo, imagina no Brasil todo"
Internacional,mimi,@hhmjiduck,22 min,feliz dia internacional da dança Saudades de dançar
São Paulo,Caio Duarte,@Caio_D_Arte,22 min,Eu ia falar que ela gravou o vídeo em São Paulo mas o chuveiro tá com água.
Santos,Menso,@mensodev,23 min,Renan Santos é inevitável e o futuro é glorioso.
Flamengo,Alan Roque TETRACAMPEÃO,@Alan_roquee,23 min,Modelo torcedor essas camisas! Da pra ver pelo brasão do flamengo
Botafogo,Skitzo ★,@skitzobfr,23 min,"O Boca é tudo que o Botafogo era pra ser durante anos antigamente, ele junto do Santos era ser um dos mais condecorados do país 

Mas infelizmente tem coisas que só acontecem com a gente."
Santos,@KyriosMartyr,·,,"dois mil anos de cristianismo rezando para anjos e santos vivos em Cristo mas não, certo deve tá o Paxtô Júniô da Igreja Pentecostal Nações de Cristo (ou Igreja PNC, como seus seguidores jovens chamam)"
Botafogo,VARELISTA,@CarboneDamian,23 min,botafogo mira...
Palmeiras,luiz,@luiz51678528290,23 min,Uma vergonha não temos um banco a altura de um time de futebol Palmeiras pensa alto mas seus dirigentes conta com a sorte
Corinthians,Marcus Vinícius,@mvlr02,23 min,"beira rio, arena gremio, arena corinthians, arena mrv, arena independencia, arena fonte nova, arena da baixda, todos esses e vários outros n tem cadeiras, mas só aqui inventam todo tipo de desculpa kkk"
Vasco,@nothin6nowhere,·,,se o presidente do clube que eu aprendi a amar desde que me entendo como gente tivesse 10% desse culhão o vasco seria potência sulamericana
Flamengo,LizaGarro,@GarroLiza4418,23 min,"Queridos, lutem e lutem


Flamengo eu te amo muito"
Flamengo,Rafael ᶜʳᶠ,@_FaelOlv,23 min,"Seus rótulos perderam todo sentido no exato momento que não soube diferenciar uma simples zoeira com a palavra ""fluminense e Flamengo"" envolvendo o estado do RJ 

Sei MT bem e n preciso te provar porra nenhuma aqui, já você dps dessa..."
Flamengo,Vitinhaaaaa,@aiVitinha,23 min,"Cara se jogou forte, aqui no brasil so marcam pro palmeiras e flamengo"
Cruzeiro,faints,@faintslol,23 min,Trabalho em navio de cruzeiro e sempre rola essa festa (as vezes com 3 djs ao mesmo tempo que tocam gêneros diferentes) e a gente fica achando graça do povo se esgoelando
Santos,Francisco,@FEV1986,23 min,"Pior que é né, duvido que ele volte contra o Santos."
Palmeiras,Gabriel David,@privgabb7,23 min,Os cara achando que vai ganhar a libertadores de novo KKKKKKKKKKKKK vcs não é o palmeiras pra embalar duas seguidas que nem a gente fez em 2020 e 2021 não mano KKKKKK vcs não conseguem
Corinthians,Rodolfo Gomes,@Rodoxgomes92,23 min,"Destaque e foco! 

Preparação encerrada para a 3ª rodada da 
@CONMEBOL
  @LibertadoresBR
  na #CasaDoPovo! 

Fala, 
@Hugo99_
  ! 

Como tem sido feito nas últimas temporadas, nos jogos em casa o 
@Corinthians
  não divulga relacionados."
São Paulo,Notícias RedeTV,@NoticiasRedetv,23 min,"Coronel Glauce toma posse como primeira mulher no comando da Polícia Militar de São Paulo

- “O enfrentamento à violência doméstica será prioridade”, afirmou a oficial durante a cerimônia de posse

#glauceAnselmoCavalli #policiamilitar #politica"
Cruzeiro,Turko,@TurkoSCCP,23 min,"Sim, abandonem o associativo, parem de fingir q isso tem solução, deturparam completamente o fim social, usam o clube pra ladroagem, não tem estatuto que dê jeito.
Não. Pra mudar de modelo, basta, tal como o cruzeiro fez, aprovar a alteração do estatuto na própria votação da SAF."
Flamengo,Flaco Spinetta,@luisspinetta4,23 min,"Vagabundo não joga contra o Flamengo, não joga contra o Palmeiras, não joga contra o Cruzeiro... mas acha que vai ser convocado porque o Rica Perrone pediu. kkkk"
Corinthians,Guilherme Vicente,@guipavicente,23 min,"Infelizmente do portão pra dentro o Corinthians é o menor dos 20 times da Série A

Velharada do Parkinson Jorge é minúscula demais, parece panela de clube de campo do interior"
Vasco,analisavasco,@AnalisaCRVG,23 min,"Zuccarello, Samuel e Avellar devem ser relacionados para a partida contra o Olímpia nesta quinta (30).

O Vasco deve contar com os crias da colina para a 3 rodada da sul-americana contra o Olímpia, que devem iniciar no banco de reservas.

O clube deve ir com uma escalação"
Flamengo,Rogério Guerra,@Uliguerrahotma1,23 min,"Noite promete Royal de titular pqp 
@Flamengo"
Palmeiras,João Marcos Brum,@jmb288,23 min,Se bobear deve ser os bagre do Palmeiras 
Grêmio,É DIEGO MÜLLER ®,@_DiegoMuller,23 min,Somente o Grêmio FBPA é capaz de perder para esses caras
São Paulo,V i c t o r,@vit0rug0_,23 min,"Olha, metade do seu argumento tava certo sobre a capital de São Paulo. Mas se levar pra nível estadual, você só disse asneiras novamente."
Vasco,Beto Song,@beto_song_vip,23 min,Vasco é igual o Botafogo. Teve uma época boa de 97 a 2000 e depois morreu.
